Taxa	Sample_113.filtered.fastq.gz	Sample_114.filtered.fastq.gz	Sample_115.filtered.fastq.gz	Sample_116.filtered.fastq.gz	Sample_126.filtered.fastq.gz	Sample_127.filtered.fastq.gz	Sample_131.filtered.fastq.gz	Sample_133.filtered.fastq.gz	Sample_135.filtered.fastq.gz	Sample_136.filtered.fastq.gz	Sample_140.filtered.fastq.gz	Sample_144.filtered.fastq.gz	Sample_147.filtered.fastq.gz	Sample_148.filtered.fastq.gz	Sample_152.filtered.fastq.gz	Sample_154.filtered.fastq.gz	Sample_157.filtered.fastq.gz	Sample_160.filtered.fastq.gz	Sample_161.filtered.fastq.gz	Sample_162.filtered.fastq.gz	Sample_163.filtered.fastq.gz	Sample_164.filtered.fastq.gz	Sample_172.filtered.fastq.gz	Sample_173.filtered.fastq.gz	Sample_177.filtered.fastq.gz	Sample_179.filtered.fastq.gz	Sample_181.filtered.fastq.gz	Sample_182.filtered.fastq.gz	Sample_186.filtered.fastq.gz	Sample_190.filtered.fastq.gz	Sample_193.filtered.fastq.gz	Sample_194.filtered.fastq.gz	Sample_196.filtered.fastq.gz	Sample_198.filtered.fastq.gz	Sample_201.filtered.fastq.gz	Sample_204.filtered.fastq.gz	Sample_3.filtered.fastq.gz	Sample_4.filtered.fastq.gz	Sample_7.filtered.fastq.gz	Sample_8.filtered.fastq.gz	Sample_control.filtered.fastq.gz	Sample_Kit_Control.filtered.fastq.gz
94473b47ee76f3d1810a28062feb15b3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
650889654859859e292e71bef961dd7e	3	0	0	7	0	0	0	0	0	12	5	0	3	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
4e2ab4d5f6be9e5b36b86202b44c6dab	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
65075882e41dc3a07084d1d8632fa0cb	11	0	0	11	0	0	0	0	3	0	1	0	0	0	0	0	0	0	6	0	0	0	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
32ce6adf248b39cc38f1482b4fca2d44	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71beb7b02c29efd90785756770146fb7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
e0e0309a9b0394dcfc8b3a9aaf68d3a4	0	1	0	0	0	0	0	2	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0
8ef54e5ce334f0a8f4236e1862501e33	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d146cccab81a16e756c306f0095c372	0	1	0	8	0	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	0	4	0	6	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
79dd6a691516180f59dd1bdded0e983f	0	11	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f46002b062ae58e4f3dfea84a554726a	0	12	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	17	0	0	0	0
ae01ec63155dc0941da6c2125ed1fe4f	0	8	4	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	0	0	0	0	0	3	1	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0
5cce0dcfe4d8b158efc83cc58c64d432	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94d6175a96a47f41772aa4286313853b	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5814109bed205660362943911a7156ae	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0
d986be3ab99380a4de3e591badb16d3f	0	0	18	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283219753e2df054173f9560b4e5b93e	0	0	2	11	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d413a57a563926a9ee5d3ecfa417950d	0	0	0	26	0	0	0	0	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85780052e456000235bdb7c93a3ca641	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d72b5877650bb73bc1299f2d372e754	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8eebf1b0ee7dfb1e5dce07296d5e9c50	0	0	0	12	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	10	5	0	0
08debc2a68bf75792362946f97b350e2	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9bd49038535e426f93aa036f151e3083	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	2	0	0	0	0	5	4	0	0	0	0
d44d563bd7ae029abc8f00a40190c2b2	0	0	0	0	19	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b6117cb0d4d77220b17b184e39c0f37c	0	0	0	0	0	0	9	0	5	6	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
de47c243943d00525a068d30eb9fcc36	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	13	18	0	0
1ef68c4c21d09410e3e3aa7c0b0de8eb	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	16	0	0	0	0
2811deb1f2878df59a00340e00360a74	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80f49e0d43db0f267ffa37ff3e8b4b98	0	0	0	0	0	0	0	0	21	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec8e6910e8c305a88a725c952fdbf131	0	0	0	0	0	0	0	0	7	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75e3b7d41293d3491ef9e0f0f278fe77	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c80e2b38e25ee212071ed631b7258bb8	0	0	0	0	0	0	0	0	0	0	3	0	4	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0
b8d6cebdb4ad9aec57890e4c3b1c0b89	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
6c5f30cbda5a9cc728f5835d813231ba	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c4dd518749a513dca757717498f7fedf	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47aae5889694562a3e337a1c807cbae0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	5	0	0	0	0	0	0	0	0	0	0
570cc3aa7af705331874a56bac7169c5	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51b6a00db4b6214f90463f8532c68ea6	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1850de65061bcfc34d7676161a87105f	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
10b60a4b43f911489c2d4340fd13ca36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
4cd6c624430201da7a5ea68ddf31ed6e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c6b099a4e386b633e4021a984400e01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f6e271a354a596705fa42c4087eab83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e28bc6395facd9985870c4dac046fb7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8353e167362fba1a9b6d1e416edb7569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9f139766fcb7f5bb94e2efb5b59c693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0dc0485a385209ffd5e00f6bb15ace4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
7812a6064b3f69128d4315c72537a813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
177b2b5af11510490b49ebf8e00a38ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0
02405b47e0cfaa83db395ffc603e0337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0
c6dab18ae859a4f3569bf86f63c86ea1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0
a231ad0abad9d199a883b3d34344a6b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	28	0	0
5d28bd7aacae957a9eea7518387f5e5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
a685deae183aafcfb0ebefc6431fc7c9	21	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ceb19831be63445acde3f12280c66751	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f8a872d88fed410adc1882107351d2c	7	0	7	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
5873a65c116f76bccff4a290abc16d26	14	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4232a294ef342344102af795b93c1ff	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0d3b3198805d733a292df0f76d8a4d1	2	0	0	14	0	0	0	3	0	0	0	0	0	0	5	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
da73935dfbf3c83a0c189bfca2c4e708	0	12	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14e4765b4ab36f27c68131bb770843f0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0
a4a94bf9fdc81fb5a4d51913883b40c7	0	5	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03a050318d381f912218519ec8b9ec24	0	2	2	5	0	0	0	0	0	8	0	0	0	14	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b23c80b3a5f8dac5184c6720fb2d8508	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bedda0ad3e083fc4c441c4809c3af1f1	0	0	17	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d0c1a9c363c9c85b63ec7f4087fc3139	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3011fbaf0cfd94cb458227d9b86ad14e	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8126708916c902bcdb2c0583c0dfec3b	0	0	5	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27ea3f0656874163b9c60ed89908f897	0	0	0	21	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
98c06c2918e9a1d6d2e416db20f80948	0	0	0	4	0	2	5	4	0	0	5	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0	0	0	0
eb7c97366b06e5476618321bd9661dc0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641a90f276a7858f7cf18e907cda7684	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	5	1	0	0	0	0	0	0	13	6	0	0	0	0	0
4aa6fb1be8c0bc6494d4537f94924a62	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404ecbf360ddcd83852e5f510279245a	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	7	0	0	7	0	0	0	0	9	0	0	0	0	0
b03d7a8d235b462d48ba96be903a8f2a	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
b421885849329dc8dbba9f49d7516788	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13	9	0	4	0	0
f9609917bacf2df48df861c4066593e8	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0
48cc6e113e8d4413f4b7b5041980cc70	0	0	0	0	0	0	3	2	0	13	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0
eb2c1c16f5d4a1c7280239da5f32ac87	0	0	0	0	0	0	3	0	17	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
ad50b6d5cb77e5faa2715a73f6e3b4f8	0	0	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0
5e43a09c5e699fa2f3920d877461be2a	0	0	0	0	0	0	2	16	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0
fe500094ef90e17c0b50a2f21a1533fc	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80c111a254fd61ed2cd8cd71332814d8	0	0	0	0	0	0	0	0	11	0	6	0	0	0	0	0	0	0	8	0	0	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ba04c21873a6ea38ffc1478321a6df1d	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da65274c65d5b2fd5dac98dfe087bb5f	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	5	0	0	0	0	0	0	0	0	0
c7739436b52e590448f0b297c084be8b	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
d3fc82f6d265b8e785bd96ce9c3c508a	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
ba9f970f4967825bd07187d39e60ae63	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	13	1	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	3	0	0	0	4	0	2	0	0	0
8f31d17c5c25640cac42ecaed6c42862	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0
c4a0dd4be3cb42c160909ddc453ab63c	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d097ce91f411262ef627786e98967d99	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474bbf20f56d38fa9b044cc4a95e487c	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ebb431776b2e66e99dbd374a1f47e50	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49cb033dd7bb8decb6c44f8245893589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	11	0	0	12	0	0	0	0	0	0
b07da7f529786f56e9a632e339eab6ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef5b7e5225980b76e355b053f42ff991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a398a489900772e87fa42c5f6e7ba93b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
fa9305d8328aa6b4e64898310fccd602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b39f0a0117a421cbc317baf4e6f2cd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
a099eaeef256b601516120672d424500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bdb0570f57ba89d7fb52a202b4680b1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	12	0	0	0	0	0	0
93c1a40c49af5fd57126a2c86c8b1f6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
e5ed87e09689f767a10c538dea8dd376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0
747182d79b20e8e54b6ff1b1e8138f9e	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b615330e5254dd49d1a15a683c44f72	2	0	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e96bbb3b97c128063dbdf8064db7654	3	0	0	9	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f90ade0dd3d19bfb210054c83adb034b	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76f6098c9e2811437da33c231ad7722e	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e1386f30e680d7aae4064a5ca6e5f15	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
c0c1ab969bfd05c98c6380713fd6c951	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a020d33b333df535c1dd88ca1f3ecc04	0	0	14	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
e1d6d1e7b5a7b8c8621f271ad750a723	0	0	10	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47b75b9156f6075ae81d38cf98c83846	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	6	0	0	0	0	0	7	0	0	0	0	0
b394ab4d5d6a54b463815c70c4b49e5f	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a039566fd6eb79e55032bc30960953f	0	0	0	18	1	0	0	2	0	0	0	0	0	14	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2d0fd5a9eb260a1127b8cab61571e5e	0	0	0	6	0	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0
1b7ca44e03dc42bd2d81de789892c2ab	0	0	0	16	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	3	1	0	0	7	0	0	0	0	0	0	0	0
8e0fc38a3484a8ff91279576ecebb105	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b217ecfcf47ec0520c73c046aafa677c	0	0	0	10	0	0	0	0	0	0	0	14	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1fbf6113bab30b49dff2ce20ae6a6b28	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162b0debe01178af2e7d5a8a09aeac39	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2da06efda103c8ca1dfc69111689f18	0	0	0	0	6	0	0	0	0	0	5	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	4	0	0	0	0	0	0	0	0	0
36b19f51783702faabe77d8c2ddb8a3d	0	0	0	0	0	0	10	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
673de61af3b7993387239135f1006727	0	0	0	0	0	0	2	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
80b05c6de0c0b51889bae2b8bf8ce1b5	0	0	0	0	0	0	3	0	4	21	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0
